lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L01705,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01102,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01289,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01670,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L00090,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,frio
L00459,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00327,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01250,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00998,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02019,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02450,CHUCK_06,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02921,CHUCK_04,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,caliente
L00385,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00064,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01810,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01461,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01024,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01097,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01778,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00919,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02573,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02123,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00692,CHUCK_08,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02163,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L01387,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01922,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02773,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L00727,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01935,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00395,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00764,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01395,CHUCK_01,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01752,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01190,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00785,CHUCK_03,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01799,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02079,CHUCK_10,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02829,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00566,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02811,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00626,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00169,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01052,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01143,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01100,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00772,CHUCK_06,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00851,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,1,frio
L02658,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L00350,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01163,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00374,CHUCK_05,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02136,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00081,CHUCK_03,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02161,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00132,CHUCK_04,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01342,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01540,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02432,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00654,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00366,CHUCK_08,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L02849,CHUCK_03,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02706,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00417,CHUCK_06,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01820,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01617,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01251,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00544,CHUCK_04,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02196,CHUCK_09,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01405,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01798,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01088,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00520,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02832,CHUCK_06,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L01007,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00319,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02016,CHUCK_05,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,1,frio
L01667,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01445,CHUCK_05,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02071,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00422,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01643,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01699,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02105,CHUCK_09,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02850,CHUCK_03,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02265,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01563,CHUCK_03,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01390,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02657,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02089,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01260,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00756,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01599,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00396,CHUCK_09,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02961,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02219,CHUCK_03,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,1,frio
L02996,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00219,CHUCK_04,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02875,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01464,CHUCK_10,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02184,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01014,CHUCK_08,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02844,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00867,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01215,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00963,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00349,CHUCK_01,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01361,CHUCK_09,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01828,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00766,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L01233,CHUCK_03,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02678,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01131,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00549,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00827,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00490,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00110,CHUCK_06,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02470,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01574,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01855,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01290,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01043,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00026,CHUCK_02,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L01750,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00558,CHUCK_08,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02156,CHUCK_09,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00681,CHUCK_06,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02681,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00033,CHUCK_02,te escribo para dar seguimiento a tu interes.,seguimiento,1,tibio
L00211,CHUCK_05,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02627,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01161,CHUCK_08,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02082,CHUCK_02,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00496,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01755,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02539,CHUCK_04,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02144,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,1,frio
L00563,CHUCK_08,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00718,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00686,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02057,CHUCK_01,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,1,frio
L01837,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02248,CHUCK_09,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00955,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L01619,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01430,CHUCK_06,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01633,CHUCK_10,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00835,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01056,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02931,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L01071,CHUCK_05,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02494,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00393,CHUCK_05,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L00672,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02813,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00122,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L00376,CHUCK_08,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L01299,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01414,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,1,frio
L01162,CHUCK_10,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01899,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01003,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01609,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02823,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00624,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01864,CHUCK_02,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00174,CHUCK_09,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02401,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01966,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01887,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01556,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,1,frio
L02785,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01881,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01762,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00464,CHUCK_04,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
